sample	segment_title	gene	key	gene_order	identity	sql_ratio
t25	t25 Segment_1 (Retained); 92009 bp to Scaffold Start; 95005 bp to Scaffold End	OG_002078|1	False	132825	96.8	0.423841059602649
t25	t25 Segment_1 (Retained); 92009 bp to Scaffold Start; 95005 bp to Scaffold End	OG_002078|2	False	133239	97.1	0.23178807947019867
t25	t25 Segment_1 (Retained); 92009 bp to Scaffold Start; 95005 bp to Scaffold End	OG_002078|3	False	133455	96.7	0.3079470198675497
t25	t25 Segment_1 (Retained); 92009 bp to Scaffold Start; 95005 bp to Scaffold End	OG_002079|1	False	133770	94.7	0.9763779527559056
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002043|1	False	98003	97.8	1.0016583747927033
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002044|1	False	99811	94.8	0.7289719626168224
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002045|1	False	100877	93.8	0.20718816067653276
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002045|2	False	101180	97.0	0.5602536997885835
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002045|3	False	102074	97.3	0.15856236786469344
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002046|1	False	102309	97.2	1.0030959752321982
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002047|1	False	103320	96.7	1.0036496350364963
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002048|1	False	104199	98.1	0.5621052631578948
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002048|2	False	105060	99.5	0.39789473684210525
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002049|1	False	105670	98.9	0.28703703703703703
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002049|2	False	106006	96.7	0.6574074074074074
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002050|1	False	106646	97.4	1.0028409090909092
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002051|1	False	107717	96.6	1.0042735042735043
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002052|1	False	108695	97.2	1.0025510204081634
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002053|1	False	110234	97.1	0.3527435610302352
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002053|2	False	111353	97.0	0.5621500559910414
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002054|1	False	113159	97.3	0.6595744680851063
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002054|2	False	113753	100.0	0.2375886524822695
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002055|1	False	114125	96.3	0.8690476190476191
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002056|1	False	114916	97.6	1.0021505376344086
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002057|1	False	116419	97.4	0.44341801385681295
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002057|2	False	117022	97.4	0.5427251732101617
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002058|1	False	117749	97.7	1.0015243902439024
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002059|1	False	119834	96.7	0.3015427769985975
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002059|2	False	120545	97.3	0.6311360448807855
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002060|1	False	121906	96.9	0.48615090735434574
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002060|2	False	123472	98.2	0.3123209169054441
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002060|3	False	124582	97.4	0.1489971346704871
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002061|1	False	125033	96.6	0.1506172839506173
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002061|2	False	125255	97.8	0.45185185185185184
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002061|3	False	125828	97.9	0.3530864197530864
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002062|1	False	126269	92.4	1.003787878787879
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002063|1	False	127311	96.5	1.008849557522124
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002052|2	False	127929	97.7	1.0025510204081634
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002065|1	False	129132	96.4	1.0120481927710843
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002066|1	False	129441	98.2	0.7307692307692307
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002066|2	False	130326	97.9	0.24615384615384617
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002067|1	False	130710	96.6	1.0042735042735043
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002068|1	False	131425	95.0	0.6694214876033058
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002069|1	False	131772	97.9	1.004149377593361
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002070|1	False	132556	97.5	1.0035714285714286
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002071|1	False	133491	96.2	1.0029239766081872
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002072|1	False	134544	97.4	1.0052631578947369
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002073|1	False	135129	97.8	0.4791666666666667
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002073|2	False	135573	99.3	0.4895833333333333
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002074|1	False	136117	97.9	1.0042194092827004
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002075|1	False	136834	97.1	1.0036363636363637
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002076|1	False	137661	96.9	1.0038461538461538
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002077|1	False	138571	96.0	0.9921465968586387
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002078|1	False	139818	97.0	1.0033112582781456
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002079|1	False	140742	98.1	0.6338582677165354
t24	t24 Segment_1 (Retained); 98003 bp to Scaffold Start; 100000 bp to Scaffold End	OG_002079|2	False	141252	90.5	0.3346456692913386
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002043|1	False	93008	99.0	0.966832504145937
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002044|1	False	94804	98.9	0.5607476635514018
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002044|2	False	95347	97.9	0.4517133956386293
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002045|1	False	95897	97.6	0.9915433403805497
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002046|1	False	97314	98.4	0.7987616099071208
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002046|2	False	98136	95.9	0.15479876160990713
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002047|1	False	98361	97.6	0.8978102189781022
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002048|1	False	99204	97.5	0.5894736842105263
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002048|2	False	100050	97.9	0.40842105263157896
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002049|1	False	100675	98.5	1.0030864197530864
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002050|1	False	101651	98.9	1.6818181818181819
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002052|1	False	103700	97.8	0.5867346938775511
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002052|2	False	104396	98.1	0.4107142857142857
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002053|1	False	105239	98.6	0.3157894736842105
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002053|2	False	106124	98.7	0.6707726763717805
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002054|1	False	108164	98.9	1.00354609929078
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002055|1	False	109028	98.8	1.003968253968254
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002056|1	False	109921	98.1	1.0021505376344086
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002057|1	False	111424	97.7	1.002309468822171
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002058|1	False	112754	98.4	0.29115853658536583
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002058|2	False	113456	99.3	0.21341463414634146
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002058|3	False	114839	97.9	0.4496951219512195
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002059|1	False	115757	97.7	0.6732117812061711
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002059|2	False	117203	97.0	0.32538569424964936
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002060|1	False	117910	97.3	0.504297994269341
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002060|2	False	119590	95.3	0.10219675262655205
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002060|3	False	119998	97.7	0.3361986628462273
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002061|1	False	121043	97.5	1.002469135802469
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002062|1	False	122273	97.0	1.003787878787879
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002063|1	False	123315	97.3	1.008849557522124
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002052|3	False	123933	98.7	1.0025510204081634
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002065|1	False	125136	97.6	1.0120481927710843
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002066|1	False	125445	97.2	1.0025641025641026
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002069|1	False	126714	92.5	1.0912863070539418
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002070|1	False	127561	99.1	0.42142857142857143
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002070|2	False	128002	97.7	0.4785714285714286
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002071|1	False	128496	97.7	1.0029239766081872
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002072|1	False	129549	97.2	0.5684210526315789
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002072|2	False	129930	98.4	0.3368421052631579
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002073|1	False	130134	97.6	1.0034722222222223
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002074|1	False	131122	100.0	0.35443037974683544
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002074|2	False	131410	96.5	0.5991561181434599
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002075|1	False	131839	98.2	1.0036363636363637
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002076|1	False	132666	98.5	1.0038461538461538
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002077|1	False	133576	97.1	0.9921465968586387
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002078|1	False	134823	97.0	1.0033112582781456
t1	t1 Segment_1 (Retained); 93008 bp to Scaffold Start; 96004 bp to Scaffold End	OG_002079|1	False	135747	96.9	1.0039370078740157
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002043|1	False	98003	97.1	0.3996683250414594
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002043|2	False	98849	96.2	0.21724709784411278
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002043|3	False	99269	95.6	0.3018242122719735
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002044|1	False	99811	92.4	0.2897196261682243
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002044|2	False	100135	94.4	0.6666666666666666
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002045|1	False	100877	93.1	0.5856236786469344
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002045|2	False	101729	93.7	0.40169133192389006
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002046|1	False	102309	96.4	0.26006191950464397
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002046|2	False	102807	93.6	0.4891640866873065
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002047|1	False	103383	96.1	0.28102189781021897
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002047|2	False	103629	91.6	0.5656934306569343
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002048|1	False	104199	94.7	1.0021052631578948
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002049|1	False	105670	93.2	0.36728395061728397
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002049|2	False	106078	95.2	0.5833333333333334
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002050|1	False	106646	96.3	1.0028409090909092
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002051|1	False	107717	91.3	0.4444444444444444
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002051|2	False	108200	97.3	0.3162393162393162
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002052|1	False	108695	95.9	1.0025510204081634
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002053|1	False	110234	93.6	0.3527435610302352
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002053|2	False	111401	91.0	0.1623740201567749
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002053|3	False	111896	96.4	0.1265397536394177
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002053|4	False	112313	91.0	0.22508398656215006
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002054|1	False	113159	98.6	0.25177304964539005
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002054|2	False	113576	95.1	0.5106382978723404
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002055|1	False	114146	97.5	0.626984126984127
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002056|1	False	114916	95.1	0.9333333333333333
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002057|1	False	116419	94.0	1.002309468822171
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002058|1	False	117749	94.8	0.4100609756097561
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002058|2	False	118592	94.0	0.3079268292682927
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002058|3	False	119216	97.6	0.25609756097560976
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002059|1	False	119753	94.5	1.0014025245441796
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002060|1	False	121906	95.1	0.9044890162368673
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002060|2	False	124810	97.4	0.07640878701050621
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002061|1	False	125039	94.7	0.19012345679012346
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002061|2	False	125300	94.0	0.7876543209876543
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002062|1	False	126494	96.3	0.7196969696969697
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002063|1	False	127311	92.9	1.008849557522124
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002052|2	False	128268	94.6	0.7142857142857143
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002065|1	False	129132	91.4	0.7108433734939759
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002066|1	False	129441	96.5	0.4897435897435897
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002067|1	False	130032	95.3	0.5470085470085471
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002068|1	False	130408	95.3	0.71900826446281
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002069|1	False	130773	95.4	1.004149377593361
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002070|1	False	131557	97.2	0.26071428571428573
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002070|2	False	131797	94.5	0.7178571428571429
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002071|1	False	132492	94.7	1.0029239766081872
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002072|1	False	133545	93.7	1.0052631578947369
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002073|1	False	134244	94.8	0.8715277777777778
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002074|1	False	135196	91.9	0.8945147679324894
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002075|1	False	135835	92.6	0.6909090909090909
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002075|2	False	136426	92.3	0.2872727272727273
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002076|1	False	136662	96.2	1.0038461538461538
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002077|1	False	137572	94.0	1.0026178010471205
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002078|1	False	138819	98.2	0.5562913907284768
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002078|2	False	139347	94.4	0.4205298013245033
t2	t2 Segment_1 (Retained); 98003 bp to Scaffold Start; 97003 bp to Scaffold End	OG_002079|1	False	139746	94.5	1.0
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002043|1	False	95162	91.1	0.6368159203980099
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002043|2	False	96323	93.3	0.2736318407960199
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002044|1	False	96814	91.6	1.0031152647975077
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002045|1	False	97880	92.9	0.5983086680761099
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002046|1	False	98868	90.6	0.43034055727554177
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002047|1	False	99387	94.8	0.7116788321167883
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002048|1	False	100203	90.1	0.38526315789473686
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002048|2	False	100752	94.3	0.5515789473684211
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002049|1	False	101791	93.0	0.8827160493827161
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002050|1	False	102650	90.0	0.8267045454545454
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002050|2	False	103526	88.3	0.17329545454545456
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002051|1	False	103721	92.7	1.0042735042735043
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002052|1	False	104699	91.9	0.22193877551020408
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002052|2	False	105038	89.6	0.42091836734693877
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002052|3	False	105572	87.1	0.2602040816326531
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002053|1	False	106238	94.9	0.43784994400895855
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002053|2	False	107438	89.4	0.18029115341545351
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002054|1	False	108164	89.2	0.3971631205673759
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002054|2	False	108521	91.3	0.2872340425531915
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002054|3	False	108794	94.4	0.25886524822695034
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002055|1	False	109028	92.4	0.7896825396825397
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002056|1	False	109921	94.4	0.43010752688172044
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002056|2	False	110527	86.9	0.13333333333333333
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002056|3	False	110821	93.3	0.35698924731182796
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002057|1	False	111424	92.8	1.002309468822171
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002058|1	False	112754	92.4	0.18292682926829268
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002058|2	False	113120	89.9	0.5503048780487805
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002058|3	False	114287	94.5	0.2225609756097561
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002059|1	False	114758	92.1	0.938288920056101
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002060|1	False	116911	92.8	0.720152817574021
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002060|2	False	119245	95.9	0.0725883476599809
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002060|3	False	119575	93.1	0.05635148042024833
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002060|4	False	119839	93.0	0.06876790830945559
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002061|1	False	120044	93.3	0.2271604938271605
t3	t3 Segment_1 (Retained); 95162 bp to Scaffold Start; 103126 bp to Scaffold End	OG_002061|2	False	120323	90.5	0.6148148148148148
